idx,title,text,url
775,Информатика,"Информатиката е наука за събирането, преобразуването, преноса и съхранението на информация с произволни, включително и автоматични, средства",https://bg.wikipedia.org/wiki/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0
776,Физика,"Физиката ( (фисикос) – „естествен“, φύσις (фисис) – „природа“) е естествена наука, изучаваща общите и фундаментални закономерности, определящи структурата и еволюцията на материалния свят",https://bg.wikipedia.org/wiki/%D0%A4%D0%B8%D0%B7%D0%B8%D0%BA%D0%B0
777,Калигула,"Гай Цезар Германик (; 31 август 12 – 24 януари, 41 г",https://bg.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B8%D0%B3%D1%83%D0%BB%D0%B0
778,Списък на римските императори,"За опростен списък вж: Кратък списък на римските императори

Това е списък на римските императори с датите на времето, когато са управлявали или са претендирали, че управляват цялата или част от Римската империя",https://bg.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D1%8A%D0%BA_%D0%BD%D0%B0_%D1%80%D0%B8%D0%BC%D1%81%D0%BA%D0%B8%D1%82%D0%B5_%D0%B8%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8
779,Статистика,"мини|250п|Диаграма на [[нормално разпределение]], често използвано в статистиката и свързано с [[централна гранична теорема|централната гранична теорема]]
мини|250п|[[Диаграма на разсейване|Диаграмите на разсейване]] се използват в описателната статистика, за да визуализират наблюдаваните отношения между различни променливи

Статистиката е наука, която се занимава със събирането, организирането, анализа, интерпретацията и представянето на данни",https://bg.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0
780,Римски императори,виж Списък на римски,https://bg.wikipedia.org/wiki/%D0%A0%D0%B8%D0%BC%D1%81%D0%BA%D0%B8_%D0%B8%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8
781,Екология,"Екологията (, „къща“, и -λογία, „изследване на“, букв",https://bg.wikipedia.org/wiki/%D0%95%D0%BA%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F
782,Архитектура,"мини|300п|С изграждането на купола на „[[Санта Мария дел Фиоре]]“ [[Филипо Брунелески]] преобразява не само катедралата и силуета на Флоренция, но и обществената роля и статус на архитекта Museo Galileo, Museum and Institute of History and Science, [https://brunelleschi",https://bg.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0
783,Хранене,"мини|Хранителни продукти
Храненето е основен жизнен процес, свързан с приемането, преработването и усвояването на храна от околната среда, необходима за изграждане и обновяване на клетките и тъканите, осъществяване и регулиране на жизнените функции на организма, както и компенсиране на изразходената от него енергия",https://bg.wikipedia.org/wiki/%D0%A5%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B5
784,Музей,"мини|Музей в [[Малайзия]]

Музеят ( – място на музите) е учреждение, което събира, съхранява и публично излага различни предмети и свързана с тях информация, които представляват обществен интерес",https://bg.wikipedia.org/wiki/%D0%9C%D1%83%D0%B7%D0%B5%D0%B9
785,Богословие,"'Богословие или теология' [от θεολογία (теологиа)  (теос) – бог; λογος (логос) – слово] е съвкупност от религиозни доктрини за същността и Божието слово и учение, което се основава на текстове, приети за Свещено откровение",https://bg.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%BE%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D0%B5
786,Спиритуализъм (пояснение),"'Спиритуализъм' може да се отнася за:

 Спиритуализъм (религия) – религия, която се отличава с вяра в задгробния живот, обитаван от душите на мъртвите, които могат да общуват с живите",https://bg.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%80%D0%B8%D1%82%D1%83%D0%B0%D0%BB%D0%B8%D0%B7%D1%8A%D0%BC_(%D0%BF%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5)
787,Секта,"'Сектата' представлява малка религиозна група от хора, отделила се от официалната църква, като напълно отрича или изопачава установените от нея догми",https://bg.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BA%D1%82%D0%B0
788,Секти,виж Секта,https://bg.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BA%D1%82%D0%B8
789,Робърт Де Ниро,"Робърт Антъни де Ниро () е американски актьор, режисьор, продуцент и основател на филмовия фестивал в Трибека",https://bg.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B1%D1%8A%D1%80%D1%82_%D0%94%D0%B5_%D0%9D%D0%B8%D1%80%D0%BE
790,Религия,"мини|360px|
Религията е организирана система от вярвания, културни системи и мирогледи, които свързват човечеството с даден порядък на съществуване",https://bg.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BB%D0%B8%D0%B3%D0%B8%D1%8F
791,Начална страница/Тест,,https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D1%87%D0%B0%D0%BB%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0/%D0%A2%D0%B5%D1%81%D1%82
792,Любомир Левчев,"Любомир Спиридонов Левчев е български поет и писател, народен деятел на изкуството и културата",https://bg.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%BC%D0%B8%D1%80_%D0%9B%D0%B5%D0%B2%D1%87%D0%B5%D0%B2
793,Мазарини,"Кардинал Мазарини, наричан от на френски Жул Мазарен (Jules Mazarin), с рождено име Джулио Раймондо Мадзарино () (14 юли 1602 г",https://bg.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B7%D0%B0%D1%80%D0%B8%D0%BD%D0%B8
794,Прабългари,"мини|270px|Победоносен воин с [[туранид]]ни черти, изобразен на съд от [[Златно съкровище от Над Сент Миклош|Златното съкровище от Над Сент Миклош]] с предполагаем прабългарски произход",https://bg.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B1%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%B8
795,681,"Събития

По място

България

 Хан Аспарух създава Първата българска държава",https://bg.wikipedia.org/wiki/681
796,Корней Чуковски,"мини|120п|Пощенска марка на СССР, 1982

Корней Иванович Чуковски () е псевдонимът на руския и съветски писател, критик, преводач и очеркист Николай Василевич Корнейчуков ()",https://bg.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BD%D0%B5%D0%B9_%D0%A7%D1%83%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B8
797,Руска литература,"'Руската литература' е книжнината, издадена в Русия или от руски емигранти, както и рускоезичната литература, написана от няколко независими нации по времето на Руската империя или на Съветския съюз",https://bg.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D0%BA%D0%B0_%D0%BB%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0
798,Русе,"Ру̀се е най-големият български град по поречието на река Дунав и петият град по големина в страната, след София, Пловдив, Варна и Бургас",https://bg.wikipedia.org/wiki/%D0%A0%D1%83%D1%81%D0%B5
799,Лучано Де Крешенцо,"Лучано Де Крешенцо () е италиански писател, режисьор и телевизионен водещ",https://bg.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D0%B0%D0%BD%D0%BE_%D0%94%D0%B5_%D0%9A%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D1%86%D0%BE
800,Глаголица,"мини|320x320пкс|Глаголицата

Глаго̀лицата е азбука, създадена от византийските духовници Кирил и Методий в периода между 855 и 862 година",https://bg.wikipedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B3%D0%BE%D0%BB%D0%B8%D1%86%D0%B0
801,Джоузеф Конрад,"Джоузеф Конрад (), с рождено име Ю̀зеф Тео̀дор Ко̀нрад Коженьо̀вски, герб Наленч (; ) е британски писател – романист от полски произход",https://bg.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D1%83%D0%B7%D0%B5%D1%84_%D0%9A%D0%BE%D0%BD%D1%80%D0%B0%D0%B4
802,Джозеф Конрад,виж Джоузеф Конрад,https://bg.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84_%D0%9A%D0%BE%D0%BD%D1%80%D0%B0%D0%B4
803,Карло Голдони,Карло Голдони () е италиански драматург от 18 век,https://bg.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BB%D0%BE_%D0%93%D0%BE%D0%BB%D0%B4%D0%BE%D0%BD%D0%B8
804,1793,"Събития

 21 януари ",https://bg.wikipedia.org/wiki/1793
805,1707,"Събития

 16 януари ",https://bg.wikipedia.org/wiki/1707
806,Бернардо Бертолучи,"мини|260п|Звездата на Бертолучи на [[Холивудска алея на славата|Холивудската алея на славата]]
мини|260п|Кадър от „[[Конформистът]]“ (1970)",https://bg.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BD%D0%B0%D1%80%D0%B4%D0%BE_%D0%91%D0%B5%D1%80%D1%82%D0%BE%D0%BB%D1%83%D1%87%D0%B8
807,Стефан Командарев,Стефан Командарев е български кинорежисьор,https://bg.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD_%D0%9A%D0%BE%D0%BC%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D0%B5%D0%B2
808,Левски,'Левски (като стара форма на прилагателното „лъвски“) е псевдоним на българския революционер и национален герой Васил Кунчев,https://bg.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D1%81%D0%BA%D0%B8
809,Уди Алън,Хѐйуд „У̀ди“ 'А̀лън (; роден А̀лън Стюарт Конигсберг; 1 декември 1935 г,https://bg.wikipedia.org/wiki/%D0%A3%D0%B4%D0%B8_%D0%90%D0%BB%D1%8A%D0%BD
810,12,"12 (дванайсета) година е високосна година, започваща в петък по юлианския календар",https://bg.wikipedia.org/wiki/12
811,41,"41 (четиридесет и първа) година (XLI) е обикновена година, започваща в неделя по юлианския календар",https://bg.wikipedia.org/wiki/41
812,Списък на кинорежисьори,Това е списък на кинорежисьори от цял свят,https://bg.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D1%8A%D0%BA_%D0%BD%D0%B0_%D0%BA%D0%B8%D0%BD%D0%BE%D1%80%D0%B5%D0%B6%D0%B8%D1%81%D1%8C%D0%BE%D1%80%D0%B8
813,Март,Март е името на третия месец от годината според григорианския календар и има 31 дни,https://bg.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%82
814,Хайберски проход,"Хайберският проход (; ) или Кибер е проход в планината Хиндукуш, свързващ Афганистан и Пакистан",https://bg.wikipedia.org/wiki/%D0%A5%D0%B0%D0%B9%D0%B1%D0%B5%D1%80%D1%81%D0%BA%D0%B8_%D0%BF%D1%80%D0%BE%D1%85%D0%BE%D0%B4
815,Райна княгиня,виж Райна Княгиня,https://bg.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B9%D0%BD%D0%B0_%D0%BA%D0%BD%D1%8F%D0%B3%D0%B8%D0%BD%D1%8F
816,Език за програмиране,"мини|342px|Пример за [[сорс код]], писан на [[Java]], който ще изпише (print) съобщението „Hello World!“ на [[стандартния поток|стандартния изходен поток]], когато е [[компилиран]] и после изпълнен от [[JVM|Виртуалната Java машина]]",https://bg.wikipedia.org/wiki/%D0%95%D0%B7%D0%B8%D0%BA_%D0%B7%D0%B0_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8%D1%80%D0%B0%D0%BD%D0%B5
817,География на България,мини|дясно|300п|[[Топографска карта]] на България,https://bg.wikipedia.org/wiki/%D0%93%D0%B5%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F_%D0%BD%D0%B0_%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F
818,Python,"Python е език за програмиране от високо ниво, интерпретативен, интерактивен, обектно ориентиран, създаден от Гуидо ван Росум в началото на 90-те години",https://bg.wikipedia.org/wiki/Python
819,Eurodicautom,'Eurodicautom' е терминологичната база от данни на Европейския съюз (ЕС),https://bg.wikipedia.org/wiki/Eurodicautom
820,Питон (език за програмиране),виж Python,https://bg.wikipedia.org/wiki/%D0%9F%D0%B8%D1%82%D0%BE%D0%BD_(%D0%B5%D0%B7%D0%B8%D0%BA_%D0%B7%D0%B0_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8%D1%80%D0%B0%D0%BD%D0%B5)
821,Интернет,мини|300px|[[Интернет]] карта,https://bg.wikipedia.org/wiki/%D0%98%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82
822,Асеновград,Асѐновград е град в Южна България,https://bg.wikipedia.org/wiki/%D0%90%D1%81%D0%B5%D0%BD%D0%BE%D0%B2%D0%B3%D1%80%D0%B0%D0%B4
823,Райна Княгиня,"Райна (Райкя) Попгеоргиева Футекова-Дипчева, известна като Райна Княгиня, е българска учителка и акушерка, ушила главното въстаническо знаме на Панагюрски революционен окръг за Априлското въстание",https://bg.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B9%D0%BD%D0%B0_%D0%9A%D0%BD%D1%8F%D0%B3%D0%B8%D0%BD%D1%8F
824,Асенова крепост,"Асеновата крепост, или Петрич, са развалини на средновековна крепост с укрепената църква „Света Богородица Петричка“",https://bg.wikipedia.org/wiki/%D0%90%D1%81%D0%B5%D0%BD%D0%BE%D0%B2%D0%B0_%D0%BA%D1%80%D0%B5%D0%BF%D0%BE%D1%81%D1%82
825,Гаврил Кръстевич,"Гаврил Баев Кръстевич е български възрожденец, юрист и историк, османски съдия и валия, радетел за културното обособяване на българите в Османската империя по времето на Танзимата",https://bg.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB_%D0%9A%D1%80%D1%8A%D1%81%D1%82%D0%B5%D0%B2%D0%B8%D1%87
826,Рез,"Рез или Резос (, Резос) е легендарен тракийски владетел на едоните, обитавали двата бряга на река Струма, в района на извора на река Струма",https://bg.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7
827,Уеб,"мини|250п|Ранна емблема на World Wide Web
мини|Уебът функционира като надстройка на интернета",https://bg.wikipedia.org/wiki/%D0%A3%D0%B5%D0%B1
828,FTP,"'File Transfer Protocol' (Протокол за пренос на файлове, FTP) представлява мрежов протокол от тип клиент – сървър, предоставящ възможност за обмен на файлове между машини, свързани в локална мрежа или в интернет",https://bg.wikipedia.org/wiki/FTP
829,Джон Стайнбек,"Джон Ърнст Стайнбек Младши () е американски писател, драматург и есеист",https://bg.wikipedia.org/wiki/%D0%94%D0%B6%D0%BE%D0%BD_%D0%A1%D1%82%D0%B0%D0%B9%D0%BD%D0%B1%D0%B5%D0%BA
830,Domain Name System,"'Система за имена на домейните (), DNS' представлява разпределена база от данни за компютри, услуги или други ресурси свързани към интернет или частни мрежи, с чиято помощ се осъществява преобразуването на имената на хостовете в IP адреси",https://bg.wikipedia.org/wiki/Domain_Name_System
831,Йоан Павел II,"мини|Канонизацията на папа Йоан Павел II
мини|Гробът на папа Йоан Павел II
Св",https://bg.wikipedia.org/wiki/%D0%99%D0%BE%D0%B0%D0%BD_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_II
832,WWW,"'WWW може да се отнася до:
 www – част от име на конкретна машина (уеб сървър), използвана в системата за имена на домейните и уеб адресите,
 W'orld Wide Web – световната информационна мрежа уеб,
 World Wide Web Consortium – основната организация по стандартизация на уеб",https://bg.wikipedia.org/wiki/WWW
833,DNS,виж Domain_Name_Syst,https://bg.wikipedia.org/wiki/DNS
834,Момо Капор,Момо Капор е сръбски писател,https://bg.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BC%D0%BE_%D0%9A%D0%B0%D0%BF%D0%BE%D1%80
835,Кратно,"'Кратно' се нарича цяло число, което се дели на друго число без остатък",https://bg.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%82%D0%BD%D0%BE
836,Езикознание,"Езикознанието (или още лингвистиката) е наука  , изучаваща естествените езици",https://bg.wikipedia.org/wiki/%D0%95%D0%B7%D0%B8%D0%BA%D0%BE%D0%B7%D0%BD%D0%B0%D0%BD%D0%B8%D0%B5
837,Старобългарски език,Старобългарският език е най-ранният писмено засвидетелстван славянски език,https://bg.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%BE%D0%B1%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8_%D0%B5%D0%B7%D0%B8%D0%BA
838,Павел Яблочков,Павел Николаевич Яблочков (14 септември 1847 - 31 март 1894) е руски електроинженер и изобретател,https://bg.wikipedia.org/wiki/%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%AF%D0%B1%D0%BB%D0%BE%D1%87%D0%BA%D0%BE%D0%B2
839,Ъптон Синклер,"Ъптон Синклер (1878 – 1968) е американски писател, чиито произведения отразяват социалистическите му възгледи",https://bg.wikipedia.org/wiki/%D0%AA%D0%BF%D1%82%D0%BE%D0%BD_%D0%A1%D0%B8%D0%BD%D0%BA%D0%BB%D0%B5%D1%80
840,Зоран Кривич,Зоран Кривич () е скандален колекционер на картини от Хърватия,https://bg.wikipedia.org/wiki/%D0%97%D0%BE%D1%80%D0%B0%D0%BD_%D0%9A%D1%80%D0%B8%D0%B2%D0%B8%D1%87
841,Таксидиот,'Таксидиот' (от новогр,https://bg.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BA%D1%81%D0%B8%D0%B4%D0%B8%D0%BE%D1%82
842,Кримска война,"Кримската война (октомври 1853 – февруари 1856) е военен конфликт между Русия и съюз между Османската империя, Франция, Британската империя и Сардинското кралство",https://bg.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%BC%D1%81%D0%BA%D0%B0_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
843,Кримската война,виж Кримска_война,https://bg.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%BC%D1%81%D0%BA%D0%B0%D1%82%D0%B0_%D0%B2%D0%BE%D0%B9%D0%BD%D0%B0
844,Ралф Уолдо Емерсън,"Ралф Уолдо Емерсън () е американски мислител и писател, чиято философска проза граничи с поезия, основоположник на движението трансцендентализъм, посветил живота си на борбата за утвърждаване на индивидуална свобода – днес считана за типична черта на американския характер и основно човешко право",https://bg.wikipedia.org/wiki/%D0%A0%D0%B0%D0%BB%D1%84_%D0%A3%D0%BE%D0%BB%D0%B4%D0%BE_%D0%95%D0%BC%D0%B5%D1%80%D1%81%D1%8A%D0%BD
845,Трансцендентализъм,'Трансцендентализмът' (от лат,https://bg.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D1%86%D0%B5%D0%BD%D0%B4%D0%B5%D0%BD%D1%82%D0%B0%D0%BB%D0%B8%D0%B7%D1%8A%D0%BC
846,Деймос (спътник),Деймос ( – „ужас“) е по-малкият и по-отдалечен от двата спътника на Марс,https://bg.wikipedia.org/wiki/%D0%94%D0%B5%D0%B9%D0%BC%D0%BE%D1%81_(%D1%81%D0%BF%D1%8A%D1%82%D0%BD%D0%B8%D0%BA)
847,Фобос (спътник),Фобос е по-големият и на по-ниска орбита спътник на Марс,https://bg.wikipedia.org/wiki/%D0%A4%D0%BE%D0%B1%D0%BE%D1%81_(%D1%81%D0%BF%D1%8A%D1%82%D0%BD%D0%B8%D0%BA)
848,Исабел Алиенде,"Исабел Алиенде () е чилийска писателка, една от най-известните съвременни романистки",https://bg.wikipedia.org/wiki/%D0%98%D1%81%D0%B0%D0%B1%D0%B5%D0%BB_%D0%90%D0%BB%D0%B8%D0%B5%D0%BD%D0%B4%D0%B5
849,Свети Теодор Стратилат,виж Теодор Стратилат,https://bg.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B5%D1%82%D0%B8_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80_%D0%A1%D1%82%D1%80%D0%B0%D1%82%D0%B8%D0%BB%D0%B0%D1%82
850,Икономическа история на България,Стопанска история на България – това е икономическата история на България,https://bg.wikipedia.org/wiki/%D0%98%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D0%BD%D0%B0_%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F
851,Люксембург,"Великото херцогство Люксембург (; , ), е вътрешноконтинентална държава в Северозападна Европа със столица едноименния град Люксембург",https://bg.wikipedia.org/wiki/%D0%9B%D1%8E%D0%BA%D1%81%D0%B5%D0%BC%D0%B1%D1%83%D1%80%D0%B3
852,Изабел Алиенде,виж Исабел Алиенде,https://bg.wikipedia.org/wiki/%D0%98%D0%B7%D0%B0%D0%B1%D0%B5%D0%BB_%D0%90%D0%BB%D0%B8%D0%B5%D0%BD%D0%B4%D0%B5
853,Марс,Марс е четвъртата планета от Слънчевата система,https://bg.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%81
854,Черна дупка,мини|300п|[[Свръхмасивна черна дупка]] в ядрото на [[Елиптична галактика|елиптичната галактика]] [[M87]] от съзвездието [[Дева (съзвездие)|Дева]],https://bg.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%B0_%D0%B4%D1%83%D0%BF%D0%BA%D0%B0
855,Хенри Дейвид Торо,"Хенри Дейвид Торо () е американски писател и философ, известен най-вече с автобиографичната си книга Уолдън (1854)",https://bg.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BD%D1%80%D0%B8_%D0%94%D0%B5%D0%B9%D0%B2%D0%B8%D0%B4_%D0%A2%D0%BE%D1%80%D0%BE
856,Хенри Д. Торо,виж Хенри_Дейвид_Тор,https://bg.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BD%D1%80%D0%B8_%D0%94._%D0%A2%D0%BE%D1%80%D0%BE
857,Уил Хей,"Уил Хей, роден като Уилям Томпсън Хей, (, 6 декември 1888 – 18 април 1949) е британски комик и актьор",https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BB_%D0%A5%D0%B5%D0%B9
858,Рекс Стаут,"Рекс Тодхънтър Стаут () (1886–1975), с псевдоним Еванс Дей () е американски писател",https://bg.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BA%D1%81_%D0%A1%D1%82%D0%B0%D1%83%D1%82
859,Boys Will Be Boys,Boys Will Be Boys е британска комедия от 1935 г,https://bg.wikipedia.org/wiki/Boys_Will_Be_Boys
860,Уилям Бюдайн,Уилям Бюдайн (William Beaudine) (15 януари 1892 – 18 март 1970) е американски режисьор,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BB%D1%8F%D0%BC_%D0%91%D1%8E%D0%B4%D0%B0%D0%B9%D0%BD
861,Франция,"Франция ( ) е държава в Западна Европа, включваща също няколко отвъдморски територии, разположени на други континенти",https://bg.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F
862,Алф,"„Алф“ () е американска ситуационна комедия, създадена от NBC между 1986 г",https://bg.wikipedia.org/wiki/%D0%90%D0%BB%D1%84
863,Хариет Бичър Стоу,"Хариет Елизабет Бичър Стоу () (* 14 юни 1811, † 1 юли 1896) е американска писателка и аболиционистка, най-известна с романа си против робството на цветнокожите в Америка „Чичо Томовата колиба“ (1851-52),, Biography",https://bg.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D0%B8%D0%B5%D1%82_%D0%91%D0%B8%D1%87%D1%8A%D1%80_%D0%A1%D1%82%D0%BE%D1%83
864,Слънчева система,мини|300px|Мозайка на планетите в Слънчевата система (включена е и [[Луна]]та),https://bg.wikipedia.org/wiki/%D0%A1%D0%BB%D1%8A%D0%BD%D1%87%D0%B5%D0%B2%D0%B0_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0
865,Иво Андрич,Иво Андрич (); () (1892 – 1975) е най-значимият писател от бивша Югославия през ХХ век,https://bg.wikipedia.org/wiki/%D0%98%D0%B2%D0%BE_%D0%90%D0%BD%D0%B4%D1%80%D0%B8%D1%87
866,Бокс,"Боксът (; ) е вид контактен спорт, при който играчите си нанасят един на друг удари със специални ръкавици",https://bg.wikipedia.org/wiki/%D0%91%D0%BE%D0%BA%D1%81
867,Гръцка азбука,"Гръ̀цката а̀збука () представлява сбор от двадесет и четири букви, която се отнася както за писмеността в съвременна Гърция (новогръцки), така и за старогръцкия език през Античността",https://bg.wikipedia.org/wiki/%D0%93%D1%80%D1%8A%D1%86%D0%BA%D0%B0_%D0%B0%D0%B7%D0%B1%D1%83%D0%BA%D0%B0
868,Синклер Луис,"Синклер Луис (1885 – 1951) е американски писател, носител на първата присъдена на американски писател Нобелова награда за литература (1930)",https://bg.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%BA%D0%BB%D0%B5%D1%80_%D0%9B%D1%83%D0%B8%D1%81
869,Астра,"Астрата (Aster), известна още като богородичка, е род градински цветя",https://bg.wikipedia.org/wiki/%D0%90%D1%81%D1%82%D1%80%D0%B0
870,Зуко Джумхур,"Зулфикар (Зуко) Джумхур () (1921 – 1989) е писател (пътеписец, филмов и телевизионен сценарист), художник (карикатурист, театрален сценограф и костюмограф), изкуствовед от Босна и Херцеговина",https://bg.wikipedia.org/wiki/%D0%97%D1%83%D0%BA%D0%BE_%D0%94%D0%B6%D1%83%D0%BC%D1%85%D1%83%D1%80
871,Звезда,"мини|250px|Звезден облак в съзвездието [[Стрелец (съзвездие)|Стрелец]], сниман с телескопа [[Хъбъл (телескоп)|Хъбъл]]

Звезда е небесно тяло, представляващо голямо кълбо газ (плазма в хидростатично равновесие), произвеждащо енергия чрез термоядрен синтез, основно превръщане на водород в хелий",https://bg.wikipedia.org/wiki/%D0%97%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0
872,Списък на страните по население,"Това е списък на страните (независимите държави и зависимите територии), подредени по население",https://bg.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D1%8A%D0%BA_%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%82%D0%B5_%D0%BF%D0%BE_%D0%BD%D0%B0%D1%81%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5
873,Тугомир Алаупович,Д-р Тугомир Алаупович (Tugomir Alaupović) (1870 – 1958) е един от най-известните хърватски книжовници от Босна и Херцеговина от края на 19 и първата половина на 20 век,https://bg.wikipedia.org/wiki/%D0%A2%D1%83%D0%B3%D0%BE%D0%BC%D0%B8%D1%80_%D0%90%D0%BB%D0%B0%D1%83%D0%BF%D0%BE%D0%B2%D0%B8%D1%87
874,Емир Кустурица,"Емир Кустурица () е сръбски, b92",https://bg.wikipedia.org/wiki/%D0%95%D0%BC%D0%B8%D1%80_%D0%9A%D1%83%D1%81%D1%82%D1%83%D1%80%D0%B8%D1%86%D0%B0
875,Календар,"250п|мини|Страница от [[индуистки календар]] от края на 19 век
Календарът (, наименование на първия ден от всеки месец) е система за организиране на дните въз основа на периодични природни явления, обикновено с обществена, религиозна или административна цел",https://bg.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B5%D0%BD%D0%B4%D0%B0%D1%80
876,Джек Лондон,"Джек Лондон (, 1876 – 1916), с вероятно рождено име Джон Грифит Чейни (документите му са изгубени по време на голямото земетресение в Сан Франциско през 1906 г",https://bg.wikipedia.org/wiki/%D0%94%D0%B6%D0%B5%D0%BA_%D0%9B%D0%BE%D0%BD%D0%B4%D0%BE%D0%BD
